[23:38:19] === greece ===
OSM_DATA_ROOT = /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles
SAMPLES_ROOT  = /Users/noeflandre/osm-polygon-to-wikipedia-articles/data/samples
countries     = 1
per-step timeout: 3600s

=== greece ===
  source: /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
wrote 45142 polygons from 1 countries -> /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
pre-filter (--only-wikidata): 45142 -> 971 rows

971 polygons with wikidata=*
  matched:           463
  no en sitelink:    440
  no sitelinks:      68
  Q25122897 (greece/way/28699608) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12878198 (greece/way/28699648) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2987510 (greece/way/28703818) -> matched: Ozeros  [body: 535 chars]
  Q4751832 (greece/way/28749334) -> matched: Anastaseos tou Kyriou  [body: 381 chars]
  Q667568 (greece/way/28759212) -> matched: Aristotle University of Thessaloniki  [body: 43381 chars]
  Q25094300 (greece/way/29272922) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1990279 (greece/way/30441934) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q56237104 (greece/way/30443990) -> no_sitelinks: (no article)  [body: 0 chars]
  Q954726 (greece/way/31283898) -> matched: Agios Dimitrios Power Plant  [body: 5446 chars]
  Q19376943 (greece/way/31284046) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2134209 (greece/way/33136590) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q16965801 (greece/way/34063742) -> matched: Olympias mine  [body: 1698 chars]
  Q25105988 (greece/relation/1625531) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3052315 (greece/way/40774960) -> matched: Zeitenlik  [body: 5445 chars]
  Q19392366 (greece/way/46682032) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12880047 (greece/way/47077162) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q75091187 (greece/way/48441298) -> no_lang_sitelink: (no article)  [body: 0 chars]
