OSM_DATA_ROOT = /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles
SAMPLES_ROOT  = /Users/noeflandre/osm-polygon-to-wikipedia-articles/data/samples
  Q35719972 (norway/relation/10267717) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49304158 (norway/relation/10268787) -> no_sitelinks: (no article)  [body: 0 chars]
  Q35710781 (norway/relation/10269539) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4592035 (norway/relation/10272141) -> no_sitelinks: (no article)  [body: 0 chars]
  Q18102526 (norway/relation/10272145) -> no_sitelinks: (no article)  [body: 0 chars]
  Q20113145 (norway/relation/10316129) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11997867 (norway/relation/10320727) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q17775203 (norway/relation/10320863) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19386497 (norway/relation/10323205) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736272 (norway/relation/10323201) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11223615 (norway/relation/10332973) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49304521 (norway/relation/10333793) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49314409 (norway/relation/10333809) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233465 (norway/relation/10334693) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49309278 (norway/relation/10335861) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311851 (norway/relation/10333797) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49304151 (norway/relation/10343351) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19379982 (norway/relation/10347019) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233372 (norway/relation/10347015) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19390723 (norway/relation/10347025) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12001070 (norway/relation/10354387) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35705796 (norway/relation/10355125) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736419 (norway/relation/10354991) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q112084233 (norway/relation/10366509) -> no_sitelinks: (no article)  [body: 0 chars]
  Q12003394 (norway/relation/10366597) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311865 (norway/relation/10366595) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35697792 (norway/relation/10392257) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311175 (norway/relation/10392265) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49316374 (norway/relation/10393385) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12001870 (norway/relation/10393375) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35710063 (norway/relation/10393631) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49314868 (norway/relation/10393383) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773410 (norway/relation/10393537) -> matched: Hostovatnet  [body: 601 chars]
  Q4590029 (norway/relation/10392267) -> matched: Våvatnet  [body: 525 chars]
  Q11961292 (norway/relation/10400301) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12010209 (norway/relation/10400327) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19379055 (norway/relation/10400329) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11235086 (norway/relation/10400493) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49315196 (norway/relation/10401333) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49652334 (norway/way/698659266) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49117325 (norway/way/698663488) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19374849 (norway/relation/10446581) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35287633 (norway/relation/38968219) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773599 (norway/relation/10446741) -> matched: Fossemvatnet  [body: 359 chars]
  Q35706842 (norway/relation/10451757) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49316482 (norway/relation/10452119) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4591346 (norway/relation/10452667) -> matched: Mokkavatnet  [body: 362 chars]
  Q35736735 (norway/relation/10452671) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q76430864 (norway/relation/10455573) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233553 (norway/way/700884178) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233644 (norway/relation/10455517) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11234656 (norway/relation/10456659) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310803 (norway/relation/10456525) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35705674 (norway/relation/10456657) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49304019 (norway/relation/10456711) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5003908 (norway/relation/10464833) -> matched: Byafossen  [body: 515 chars]
  Q11234722 (norway/relation/10452665) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19378943 (norway/relation/10482211) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12003370 (norway/relation/10482349) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19391942 (norway/relation/10482191) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11961494 (norway/relation/10482175) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q7544816 (norway/relation/10514891) -> matched: Smiskaret  [body: 601 chars]
  Q6514436 (norway/relation/10343355) -> matched: Samsjøen (Trøndelag)  [body: 527 chars]
  Q25430387 (norway/relation/10482187) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49309578 (norway/relation/10343645) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736411 (norway/relation/10551367) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1496292 (norway/relation/10555123) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12001028 (norway/relation/10555141) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4591130 (norway/relation/10555145) -> matched: Svorksjøen  [body: 675 chars]
  Q11233291 (norway/relation/10555125) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49301734 (norway/relation/10572019) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q28719486 (norway/relation/10555137) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11983441 (norway/relation/10572035) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6513594 (norway/relation/10572041) -> matched: Malmsjøen  [body: 441 chars]
  Q67840865 (norway/relation/11198831) -> no_sitelinks: (no article)  [body: 0 chars]
  Q67840861 (norway/relation/10400347) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49305701 (norway/relation/11199347) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800951 (norway/relation/11199329) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35707052 (norway/relation/11199063) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q64408144 (norway/relation/11199883) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49308739 (norway/relation/11199693) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311898 (norway/relation/11199671) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q18102796 (norway/way/762112632) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2673189 (norway/way/765855414) -> matched: Rørvik Airport  [body: 5222 chars]
  Q3499438 (norway/way/766055534) -> matched: Namsos Airport  [body: 675 chars]
  Q2096315 (norway/way/766122726) -> matched: Ørland Airport  [body: 9835 chars]
  Q3498160 (norway/way/766255596) -> matched: Røros Airport  [body: 9500 chars]
  Q7335250 (norway/relation/11415527) -> matched: Vasslivatnet  [body: 408 chars]
  Q49316905 (norway/relation/11432485) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312414 (norway/relation/11432591) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35706441 (norway/relation/11432431) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307464 (norway/relation/11432597) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311625 (norway/relation/11432449) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35703286 (norway/relation/11439755) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35737261 (norway/relation/11439745) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q10957810 (norway/relation/11439555) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q31080110 (norway/relation/37053649) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q31081372 (norway/way/778103078) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49308954 (norway/relation/11638325) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3421658 (norway/relation/7615647) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49301583 (norway/relation/11638421) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q107303913 (norway/relation/11638399) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311954 (norway/relation/11638429) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49309255 (norway/relation/11638333) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35703454 (norway/relation/11679147) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35697681 (norway/relation/11679901) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49313573 (norway/relation/11680691) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35718817 (norway/relation/11680659) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49309938 (norway/relation/11681115) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q107299631 (norway/relation/10517411) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6962088 (norway/way/795946572) -> matched: Namsos Hospital  [body: 580 chars]
  Q6440468 (norway/relation/12428013) -> matched: Kråkvåg  [body: 821 chars]
  Q6515705 (norway/relation/12428017) -> matched: Storfosna  [body: 745 chars]
  Q11966716 (norway/relation/12430565) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q10960126 (norway/relation/12430883) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49674294 (norway/relation/12438431) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19380420 (norway/relation/10402245) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736326 (norway/relation/11679523) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q10960309 (norway/relation/12443093) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4590071 (norway/relation/11679891) -> matched: Selavatnet  [body: 722 chars]
  Q4590476 (norway/relation/12443721) -> matched: Stordalsvatnet  [body: 301 chars]
  Q49663702 (norway/relation/12474501) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49663561 (norway/relation/12474499) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35309855 (norway/way/845322108) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35349026 (norway/way/845334212) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q10952881 (norway/relation/14649975) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19383160 (norway/relation/32473525) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19378367 (norway/relation/12572779) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6979489 (norway/relation/12647561) -> matched: Villa, Norway  [body: 682 chars]
  Q49123003 (norway/relation/38453263) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49642482 (norway/relation/38453253) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11972167 (norway/relation/12647549) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12000980 (norway/relation/12647559) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4572040 (norway/relation/12647537) -> matched: Bjørøya  [body: 545 chars]
  Q11222940 (norway/relation/12647555) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25427841 (norway/relation/12648359) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q23042458 (norway/relation/12648613) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25427828 (norway/relation/12648845) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25427831 (norway/relation/12648415) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800762 (norway/relation/12739963) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25427829 (norway/relation/12648641) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773347 (norway/relation/12740263) -> matched: Finnvollvatnet  [body: 446 chars]
  Q49315314 (norway/relation/12742651) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35736311 (norway/relation/12742621) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35709016 (norway/relation/10455523) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49313738 (norway/relation/12740267) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4573082 (norway/relation/12739173) -> matched: Hoddøya  [body: 483 chars]
  Q33641544 (norway/relation/12751235) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34797538 (norway/relation/12751155) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311965 (norway/relation/12753573) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35706449 (norway/relation/12753747) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311143 (norway/relation/12754203) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311327 (norway/relation/12756115) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q18101405 (norway/way/858131910) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5004736 (norway/relation/13130757) -> matched: Byåsen Upper Secondary School  [body: 714 chars]
  Q16496304 (norway/way/930475764) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11966688 (norway/relation/13856347) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q47163081 (norway/relation/12474507) -> no_sitelinks: (no article)  [body: 0 chars]
  Q19374172 (norway/relation/12474495) -> no_sitelinks: (no article)  [body: 0 chars]
  Q20451975 (norway/relation/12474497) -> no_sitelinks: (no article)  [body: 0 chars]
  Q5643612 (norway/relation/14649533) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4588660 (norway/relation/12566003) -> no_sitelinks: (no article)  [body: 0 chars]
  Q4589754 (norway/relation/8423847) -> no_sitelinks: (no article)  [body: 0 chars]
  Q16505213 (norway/way/1054856400) -> no_sitelinks: (no article)  [body: 0 chars]
  Q12003008 (norway/way/1077955924) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1772642 (norway/relation/8076079) -> matched: Feragen  [body: 527 chars]
  Q11994089 (norway/way/1091512544) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6502129 (norway/relation/12438427) -> matched: Lauvøya, Åfjord  [body: 480 chars]
  Q6515428 (norway/relation/12438429) -> matched: Linesøya  [body: 707 chars]
  Q49655611 (norway/relation/12430175) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49674099 (norway/relation/12474503) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6502126 (norway/relation/12647557) -> matched: Lauvøya, Flatanger  [body: 507 chars]
  Q18101259 (norway/way/1104746648) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q101428463 (norway/way/1217964900) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11234460 (norway/relation/12648703) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773076 (norway/relation/10393351) -> matched: Gangåsvatnet  [body: 645 chars]
  Q19376678 (norway/relation/17624291) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19379221 (norway/way/1283650316) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11239180 (norway/relation/8975235) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5509021 (norway/relation/8485439) -> matched: Fundin (lake)  [body: 523 chars]
  Q6035713 (norway/relation/18409585) -> matched: Innerdalsvatnet  [body: 599 chars]
  Q11231681 (norway/relation/18516477) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4589430 (norway/relation/18531487) -> matched: Frøyningen  [body: 384 chars]
  Q34798637 (norway/relation/18533097) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4589973 (norway/relation/7019965) -> matched: Storgåsvatnet  [body: 413 chars]
  Q49311966 (norway/relation/18540995) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49308749 (norway/relation/18579543) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49306705 (norway/relation/18580193) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310678 (norway/relation/18583067) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800917 (norway/relation/18583239) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3378285 (norway/relation/18816201) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q18103232 (norway/relation/8975231) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q18102932 (norway/way/1366894210) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q16506246 (norway/way/1366894214) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35706416 (norway/relation/19072325) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233854 (norway/relation/10453355) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49311272 (norway/relation/16024397) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35737144 (norway/relation/19075051) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q64398416 (norway/relation/19075625) -> no_sitelinks: (no article)  [body: 0 chars]
  Q1772854 (norway/relation/19075767) -> matched: Andorsjøen  [body: 435 chars]
  Q35718899 (norway/relation/19076075) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310792 (norway/relation/19082049) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6977515 (norway/relation/4745249) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310205 (norway/relation/19083695) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49315171 (norway/relation/19084193) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q2412793 (norway/relation/19084201) -> matched: Holderen  [body: 447 chars]
  Q11233490 (norway/relation/19084211) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q64399169 (norway/relation/19084187) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49315167 (norway/relation/19084225) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49305604 (norway/relation/18579857) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35720336 (norway/relation/19073429) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773108 (norway/relation/19084227) -> matched: Grøningen  [body: 333 chars]
  Q4589963 (norway/relation/19083063) -> matched: Øyingen  [body: 335 chars]
  Q49310705 (norway/relation/19082257) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49302191 (norway/relation/12758621) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49674293 (norway/relation/32284299) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49649877 (norway/relation/32284297) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q20553036 (norway/relation/23331275) -> matched: Lauvøya, Vikna  [body: 272 chars]
  Q35705605 (norway/relation/19190657) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108113518 (norway/way/1382043152) -> no_sitelinks: (no article)  [body: 0 chars]
  Q108074622 (norway/way/1382043288) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108114061 (norway/way/1382043400) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108074204 (norway/way/1382043404) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108074180 (norway/way/1382043704) -> no_sitelinks: (no article)  [body: 0 chars]
  Q108074799 (norway/way/1382043822) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q28718992 (norway/relation/19226525) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233990 (norway/relation/19227065) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11974656 (norway/way/1387361366) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12001030 (norway/relation/3402559) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12000865 (norway/relation/7760079) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233695 (norway/relation/10451755) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11975742 (norway/relation/10402047) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5612765 (norway/relation/9664449) -> matched: Gråsjøen  [body: 507 chars]
  Q11239140 (norway/relation/14072781) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11233603 (norway/relation/19086261) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19372059 (norway/relation/21727161) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q6516047 (norway/relation/21751063) -> matched: Ulen (lake)  [body: 337 chars]
  Q1773043 (norway/relation/21752463) -> matched: Gusvatnet  [body: 318 chars]
  Q11983480 (norway/relation/21773583) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1773343 (norway/relation/21779487) -> matched: Holden (Lierne)  [body: 319 chars]
  Q1772690 (norway/relation/21780241) -> matched: Havdalsvatnet  [body: 500 chars]
  Q6978088 (norway/relation/21781223) -> matched: Sandsjøen  [body: 450 chars]
  Q4590268 (norway/relation/21782143) -> matched: Stortissvatnet  [body: 255 chars]
  Q6522469 (norway/relation/21782309) -> matched: Lenglingen  [body: 305 chars]
  Q19384937 (norway/relation/21783167) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1772680 (norway/relation/4935815) -> matched: Ingelsvatnet  [body: 491 chars]
  Q11239332 (norway/relation/21783873) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1772934 (norway/relation/4745209) -> matched: Kingen  [body: 399 chars]
  Q6515245 (norway/relation/21801431) -> matched: Murusjøen  [body: 226 chars]
  Q20112391 (norway/relation/21847729) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11239105 (norway/relation/21847793) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49309637 (norway/relation/21847971) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34798613 (norway/relation/21848083) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34798939 (norway/relation/21848707) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49307307 (norway/relation/21849733) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11222962 (norway/relation/21783363) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35703412 (norway/relation/21854511) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4590186 (norway/relation/21854523) -> no_sitelinks: (no article)  [body: 0 chars]
  Q49304519 (norway/relation/21854919) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35702998 (norway/relation/18540703) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49305106 (norway/relation/21855997) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4590186 (norway/relation/21857449) -> no_sitelinks: (no article)  [body: 0 chars]
  Q11234710 (norway/relation/21857445) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800778 (norway/relation/21864209) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35704182 (norway/relation/21865509) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11007756 (norway/relation/18381697) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q67822760 (norway/relation/17596895) -> no_sitelinks: (no article)  [body: 0 chars]
  Q28719684 (norway/way/1587095632) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19380954 (norway/way/1633365412) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q7335856 (norway/relation/19109573) -> matched: Storgrønningen  [body: 380 chars]
  Q1772887 (norway/relation/19109575) -> matched: Eidsvatnet  [body: 386 chars]
  Q1773069 (norway/relation/23144507) -> matched: Grungstadvatnet  [body: 316 chars]
  Q1773401 (norway/relation/23147613) -> matched: Almåsgrønningen  [body: 303 chars]
  Q6513978 (norway/relation/23148111) -> matched: Øyvatnet  [body: 314 chars]
  Q49311969 (norway/relation/11401621) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q3356638 (norway/relation/23157213) -> matched: Kalvvatnet  [body: 406 chars]
  Q6515592 (norway/relation/18539397) -> matched: Tunnsjøflyan  [body: 300 chars]
  Q20112350 (norway/relation/4530437) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q829563 (norway/relation/12428011) -> matched: Garten  [body: 688 chars]
  Q49657284 (norway/relation/23406393) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49665064 (norway/relation/23406395) -> matched: Nærøya  [body: 449 chars]
  Q4579501 (norway/relation/25813875) -> matched: Gjerdinga  [body: 455 chars]
  Q11219759 (norway/relation/38343573) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312016 (norway/relation/23407837) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11998512 (norway/relation/23407841) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35695296 (norway/relation/23407933) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35720402 (norway/relation/19227641) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25439880 (norway/relation/23411519) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35695633 (norway/relation/23411911) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q35699208 (norway/relation/23412751) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49316529 (norway/relation/23414015) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25434462 (norway/relation/23414187) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49312479 (norway/relation/23414423) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25434622 (norway/relation/23414619) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q25439856 (norway/relation/23415033) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4588925 (norway/relation/23166411) -> matched: Saglivatnet  [body: 445 chars]
  Q34800174 (norway/relation/23415201) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q49310657 (norway/relation/23166413) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5321771 (norway/way/1711100690) -> matched: E. C. Dahls Brewery  [body: 2056 chars]
  Q1773607 (norway/relation/23766133) -> matched: Bolagen  [body: 419 chars]
  Q11977360 (norway/way/1780322074) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11959737 (norway/relation/26693357) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q11975942 (norway/way/1783872680) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108114101 (norway/relation/26693391) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q108073809 (norway/way/1783909044) -> no_sitelinks: (no article)  [body: 0 chars]
  Q3379104 (norway/relation/21784047) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q34800786 (norway/relation/24879169) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q28719672 (norway/way/1838576686) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q5123256 (norway/relation/25255555) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q94734739 (norway/relation/25859059) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q19387742 (norway/way/1926624576) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q4958157 (norway/relation/16933635) -> matched: Brattøra  [body: 1238 chars]
  Q112135480 (norway/relation/26668807) -> no_sitelinks: (no article)  [body: 0 chars]
  Q108320910 (norway/way/1986760662) -> no_sitelinks: (no article)  [body: 0 chars]
  Q108114333 (norway/way/1986761154) -> no_sitelinks: (no article)  [body: 0 chars]
